INSERTED,DELETED,MODIFIED,FILENAME
1,1,0,b/compiler/src/dotty/tools/dotc/core/TypeComparer.scala
36,26,0,b/compiler/src/dotty/tools/dotc/typer/Inferencing.scala
1,7,0,b/compiler/src/dotty/tools/dotc/typer/ProtoTypes.scala
14,21,0,b/compiler/src/dotty/tools/dotc/typer/Typer.scala
136,0,0,b/tests/neg/gadt-approximation-interaction.scala
