INSERTED,DELETED,MODIFIED,FILENAME
1,1,0,b/compiler/src/dotty/tools/dotc/typer/Typer.scala
8,0,0,b/tests/neg/i9803.check
16,0,0,b/tests/neg/i9803.scala
