INSERTED,DELETED,MODIFIED,FILENAME
5,0,0,b/compiler/frontend/src/org/jetbrains/kotlin/diagnostics/Errors.java
4,0,0,b/compiler/frontend/src/org/jetbrains/kotlin/diagnostics/rendering/DefaultErrorMessages.java
152,34,0,b/compiler/frontend/src/org/jetbrains/kotlin/resolve/OverrideResolver.java
1,1,0,b/compiler/testData/codegen/box/bridges/kt1939.kt
3,2,0,b/compiler/testData/diagnostics/tests/override/MultipleDefaultsAndNamesInSupertypes.kt
2,2,0,b/compiler/testData/diagnostics/tests/override/MultipleDefaultsAndNamesInSupertypes.txt
37,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/covariantOverrides.kt
77,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/covariantOverrides.txt
30,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/flexibleReturnType.kt
73,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/flexibleReturnType.txt
29,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/propertyTypeMismatch.kt
86,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/propertyTypeMismatch.txt
29,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/returnTypeMismatch.kt
86,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/returnTypeMismatch.txt
33,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/unrelatedInherited.kt
136,0,0,b/compiler/testData/diagnostics/tests/override/clashesOnInheritance/unrelatedInherited.txt
39,0,0,b/compiler/tests/org/jetbrains/kotlin/checkers/DiagnosticsTestGenerated.java
7,5,0,b/core/descriptors/src/org/jetbrains/kotlin/resolve/OverridingUtil.java
4,0,0,b/idea/idea-analysis/src/org/jetbrains/kotlin/idea/highlighter/IdeErrorMessages.java
