INSERTED,DELETED,MODIFIED,FILENAME
37,0,0,b/compiler/testData/diagnostics/tests/generics/innerClasses/simpleOutUseSite.kt
24,0,0,b/compiler/testData/diagnostics/tests/generics/innerClasses/simpleOutUseSite.txt
49,0,0,b/compiler/testData/diagnostics/tests/generics/innerClasses/substitutedMemberScope.kt
26,0,0,b/compiler/testData/diagnostics/tests/generics/innerClasses/substitutedMemberScope.txt
4,4,0,b/compiler/testData/diagnostics/tests/generics/kt5508.txt
1,1,0,b/compiler/testData/loadJava/compiledKotlin/nested/deepInnerGeneric.kt
1,1,0,b/compiler/testData/loadJava/compiledKotlin/nested/deepInnerGeneric.txt
1,1,0,b/compiler/testData/renderer/KeywordsInNames.kt
117,0,0,b/compiler/tests/org/jetbrains/kotlin/checkers/DiagnosticsTestGenerated.java
6,0,0,b/compiler/tests/org/jetbrains/kotlin/codegen/generated/BlackBoxWithJavaCodegenTestGenerated.java
1,0,0,b/core/descriptors/src/org/jetbrains/kotlin/incremental/components/LookupLocation.kt
37,2,0,b/core/descriptors/src/org/jetbrains/kotlin/renderer/DescriptorRendererImpl.kt
0,2,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/callWithGenericReceiver.kt
0,2,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/callWithGenericReceiver.kt.after
0,2,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/typeArguments/classMemberInner.kt
0,2,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/typeArguments/classMemberInner.kt.after
0,1,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/typeArguments/classMemberInnerPartialSubstitution.kt
0,1,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/typeArguments/classMemberInnerPartialSubstitution.kt.after
0,2,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/typeArguments/classMemberInnerWithReceiverArg.kt
0,2,0,b/idea/testData/quickfix/createFromUsage/createClass/callExpression/typeArguments/classMemberInnerWithReceiverArg.kt.after
1,1,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersAndConstraintsCombined1.kt
2,2,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersAndConstraintsCombined1.kt.after
1,1,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersAndConstraintsCombined2.kt
1,1,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersAndConstraintsCombined2.kt.after
1,1,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersCombined1.kt
2,2,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersCombined1.kt.after
1,1,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersCombined2.kt
1,1,0,b/idea/testData/refactoring/extractFunction/typeParameters/typeParametersCombined2.kt.after
