INSERTED,DELETED,MODIFIED,FILENAME
11,7,0,b/compiler/src/dotty/tools/dotc/core/TypeComparer.scala
9,0,0,b/tests/pos/i3422/a_1.scala
3,0,0,b/tests/pos/i3422/b_2.scala
