INSERTED,DELETED,MODIFIED,FILENAME
29,7,0,b/compiler/frontend/src/org/jetbrains/kotlin/cfg/WhenChecker.java
1,0,0,b/compiler/frontend/src/org/jetbrains/kotlin/diagnostics/Errors.java
2,0,0,b/compiler/frontend/src/org/jetbrains/kotlin/diagnostics/rendering/DefaultErrorMessages.java
6,0,0,b/compiler/frontend/src/org/jetbrains/kotlin/types/expressions/PatternMatchingTypingVisitor.java
1,1,0,b/compiler/testData/diagnostics/tests/when/ElseOnNullableEnum.kt
21,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnum.kt
38,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnum.txt
23,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumAnnotated.kt
38,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumAnnotated.txt
21,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumElse.kt
38,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumElse.txt
22,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumNull.kt
38,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumNull.txt
20,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumStatement.kt
38,0,0,b/compiler/testData/diagnostics/tests/when/ExhaustivePlatformEnumStatement.txt
20,0,0,b/compiler/testData/diagnostics/tests/when/NonExhaustivePlatformEnum.kt
38,0,0,b/compiler/testData/diagnostics/tests/when/NonExhaustivePlatformEnum.txt
36,0,0,b/compiler/tests/org/jetbrains/kotlin/checkers/JetDiagnosticsTestGenerated.java
