INSERTED,DELETED,MODIFIED,FILENAME
1,1,0,b/compiler/src/dotty/tools/dotc/core/SymDenotations.scala
2,2,0,b/compiler/src/dotty/tools/dotc/typer/ImportSuggestions.scala
39,21,0,b/compiler/src/dotty/tools/dotc/typer/RefChecks.scala
2,2,0,b/tests/explicit-nulls/neg/override-java-object-arg.scala
1,1,0,b/tests/neg-custom-args/erased/erased-case-class.scala
14,0,0,b/tests/neg/i7597.scala
