INSERTED,DELETED,MODIFIED,FILENAME
91,12,0,b/src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java
1,1,0,b/src/test/groovy/transform/stc/GenericsSTCTest.groovy
