INSERTED,DELETED,MODIFIED,FILENAME
33,7,0,b/src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java
14,0,0,b/src/test/groovy/transform/stc/GenericsSTCTest.groovy
