INSERTED,DELETED,MODIFIED,FILENAME
21,1,0,b/src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java
22,3,0,b/src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java
102,0,0,b/src/test/org/codehaus/groovy/classgen/asm/sc/bugs/Groovy6671Bug.groovy
