INSERTED,DELETED,MODIFIED,FILENAME
13,1,0,b/compiler/frontend/src/org/jetbrains/kotlin/resolve/calls/CallResolverUtil.kt
16,0,0,b/compiler/testData/codegen/box/casts/intersectionTypeMultipleBoundsImplicitReceiver.kt
13,0,0,b/compiler/testData/codegen/box/casts/intersectionTypeWithMultipleBoundsAsReceiver.kt
12,0,0,b/compiler/testData/codegen/box/casts/intersectionTypeWithoutGenericsAsReceiver.kt
13,0,0,b/compiler/testData/codegen/light-analysis/casts/intersectionTypeMultipleBoundsImplicitReceiver.txt
12,0,0,b/compiler/testData/codegen/light-analysis/casts/intersectionTypeWithMultipleBoundsAsReceiver.txt
12,0,0,b/compiler/testData/codegen/light-analysis/casts/intersectionTypeWithoutGenericsAsReceiver.txt
13,0,0,b/compiler/testData/diagnostics/tests/inference/intersectionTypeMultipleBoundsAsReceiver.kt
23,0,0,b/compiler/testData/diagnostics/tests/inference/intersectionTypeMultipleBoundsAsReceiver.txt
18,0,0,b/compiler/tests-ir-jvm/tests/org/jetbrains/kotlin/codegen/ir/IrBlackBoxCodegenTestGenerated.java
6,0,0,b/compiler/tests/org/jetbrains/kotlin/checkers/DiagnosticsTestGenerated.java
18,0,0,b/compiler/tests/org/jetbrains/kotlin/codegen/BlackBoxCodegenTestGenerated.java
18,0,0,b/compiler/tests/org/jetbrains/kotlin/codegen/LightAnalysisModeCodegenTestGenerated.java
18,0,0,b/js/js.tests/test/org/jetbrains/kotlin/js/test/semantics/JsCodegenBoxTestGenerated.java
