INSERTED,DELETED,MODIFIED,FILENAME
19,9,0,b/src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java
18,0,0,b/src/test/groovy/transform/stc/MethodCallsSTCTest.groovy
